unit,period,pair,treat,post,D,y
836,10,36,1,1,1,1
836,11,36,1,1,1,5
836,12,36,1,1,1,4
836,13,36,1,1,1,1
836,14,36,1,1,1,3
836,15,36,1,1,1,2
836,16,36,1,1,1,4
836,17,36,1,1,1,2
836,18,36,1,1,1,1
836,19,36,1,1,1,4
837,0,37,1,0,0,4
837,1,37,1,0,0,7
837,2,37,1,0,0,11
837,3,37,1,0,0,2
837,4,37,1,0,0,4
837,5,37,1,0,0,10
837,6,37,1,0,0,7
837,7,37,1,0,0,1
837,8,37,1,0,0,2
837,9,37,1,0,0,7
837,10,37,1,1,1,5
837,11,37,1,1,1,4
837,12,37,1,1,1,3
837,13,37,1,1,1,4
837,14,37,1,1,1,1
837,15,37,1,1,1,2
837,16,37,1,1,1,6
837,17,37,1,1,1,3
837,18,37,1,1,1,2
837,19,37,1,1,1,3
838,0,38,1,0,0,2
838,1,38,1,0,0,8
838,2,38,1,0,0,5
838,3,38,1,0,0,4
838,4,38,1,0,0,1
838,5,38,1,0,0,2
838,6,38,1,0,0,7
838,7,38,1,0,0,4
838,8,38,1,0,0,3
838,9,38,1,0,0,3
838,10,38,1,1,1,3
838,11,38,1,1,1,3
838,12,38,1,1,1,5
838,13,38,1,1,1,3
838,14,38,1,1,1,2
838,15,38,1,1,1,4
838,16,38,1,1,1,3
838,17,38,1,1,1,2
838,18,38,1,1,1,5
838,19,38,1,1,1,2
839,0,39,1,0,0,5
839,1,39,1,0,0,2
839,2,39,1,0,0,6
839,3,39,1,0,0,5
839,4,39,1,0,0,3
839,5,39,1,0,0,4
839,6,39,1,0,0,2
839,7,39,1,0,0,2
839,8,39,1,0,0,5
839,9,39,1,0,0,2
839,10,39,1,1,1,2
839,11,39,1,1,1,4
839,12,39,1,1,1,8
839,13,39,1,1,1,3
839,14,39,1,1,1,3
839,15,39,1,1,1,4
839,16,39,1,1,1,3
839,17,39,1,1,1,4
839,18,39,1,1,1,2
839,19,39,1,1,1,10
840,0,40,1,0,0,6
840,1,40,1,0,0,2
840,2,40,1,0,0,3
840,3,40,1,0,0,3
840,4,40,1,0,0,19
840,5,40,1,0,0,4
840,6,40,1,0,0,5
840,7,40,1,0,0,4
840,8,40,1,0,0,7
840,9,40,1,0,0,4
840,10,40,1,1,1,2
840,11,40,1,1,1,4
840,12,40,1,1,1,5
840,13,40,1,1,1,3
840,14,40,1,1,1,2
840,15,40,1,1,1,7
840,16,40,1,1,1,3
840,17,40,1,1,1,2
840,18,40,1,1,1,2
840,19,40,1,1,1,3
841,0,41,1,0,0,3
841,1,41,1,0,0,2
841,2,41,1,0,0,3
841,3,41,1,0,0,4
841,4,41,1,0,0,6
841,5,41,1,0,0,2
841,6,41,1,0,0,2
841,7,41,1,0,0,3
841,8,41,1,0,0,3
841,9,41,1,0,0,5
841,10,41,1,1,1,2
841,11,41,1,1,1,7
841,12,41,1,1,1,4
841,13,41,1,1,1,3
841,14,41,1,1,1,2
841,15,41,1,1,1,2
841,16,41,1,1,1,3
841,17,41,1,1,1,3
841,18,41,1,1,1,4
841,19,41,1,1,1,2
842,0,42,1,0,0,2
842,1,42,1,0,0,3
842,2,42,1,0,0,6
842,3,42,1,0,0,2
842,4,42,1,0,0,6
842,5,42,1,0,0,8
842,6,42,1,0,0,2
842,7,42,1,0,0,2
842,8,42,1,0,0,1
842,9,42,1,0,0,7
842,10,42,1,1,1,3
842,11,42,1,1,1,8
842,12,42,1,1,1,4
842,13,42,1,1,1,1
842,14,42,1,1,1,9
842,15,42,1,1,1,3
842,16,42,1,1,1,5
842,17,42,1,1,1,3
842,18,42,1,1,1,6
842,19,42,1,1,1,3
843,0,43,1,0,0,4
843,1,43,1,0,0,4
843,2,43,1,0,0,4
843,3,43,1,0,0,4
843,4,43,1,0,0,2
843,5,43,1,0,0,5
843,6,43,1,0,0,2
843,7,43,1,0,0,2
843,8,43,1,0,0,4
843,9,43,1,0,0,4
843,10,43,1,1,1,2
843,11,43,1,1,1,2
843,12,43,1,1,1,1
843,13,43,1,1,1,4
843,14,43,1,1,1,5
843,15,43,1,1,1,4
843,16,43,1,1,1,5
843,17,43,1,1,1,4
843,18,43,1,1,1,4
843,19,43,1,1,1,3
844,0,44,1,0,0,4
844,1,44,1,0,0,7
844,2,44,1,0,0,10
844,3,44,1,0,0,3
844,4,44,1,0,0,3
844,5,44,1,0,0,3
844,6,44,1,0,0,3
844,7,44,1,0,0,2
844,8,44,1,0,0,6
844,9,44,1,0,0,3
844,10,44,1,1,1,4
844,11,44,1,1,1,6
844,12,44,1,1,1,7
844,13,44,1,1,1,4
844,14,44,1,1,1,6
844,15,44,1,1,1,3
844,16,44,1,1,1,5
844,17,44,1,1,1,3
844,18,44,1,1,1,2
844,19,44,1,1,1,2
845,0,45,1,0,0,10
845,1,45,1,0,0,4
845,2,45,1,0,0,3
845,3,45,1,0,0,3
845,4,45,1,0,0,4
845,5,45,1,0,0,5
845,6,45,1,0,0,1
845,7,45,1,0,0,3
845,8,45,1,0,0,2
845,9,45,1,0,0,4
845,10,45,1,1,1,5
845,11,45,1,1,1,3
845,12,45,1,1,1,4
845,13,45,1,1,1,9
845,14,45,1,1,1,5
845,15,45,1,1,1,3
845,16,45,1,1,1,7
845,17,45,1,1,1,5
845,18,45,1,1,1,4
845,19,45,1,1,1,3
846,0,46,1,0,0,7
846,1,46,1,0,0,4
846,2,46,1,0,0,3
846,3,46,1,0,0,6
846,4,46,1,0,0,3
846,5,46,1,0,0,8
846,6,46,1,0,0,2
846,7,46,1,0,0,6
846,8,46,1,0,0,6
846,9,46,1,0,0,4
846,10,46,1,1,1,4
846,11,46,1,1,1,5
846,12,46,1,1,1,2
846,13,46,1,1,1,4
846,14,46,1,1,1,2
846,15,46,1,1,1,7
846,16,46,1,1,1,2
846,17,46,1,1,1,2
846,18,46,1,1,1,9
846,19,46,1,1,1,2
847,0,47,1,0,0,3
847,1,47,1,0,0,6
847,2,47,1,0,0,4
847,3,47,1,0,0,3
847,4,47,1,0,0,6
847,5,47,1,0,0,5
847,6,47,1,0,0,3
847,7,47,1,0,0,2
847,8,47,1,0,0,4
847,9,47,1,0,0,3
847,10,47,1,1,1,5
847,11,47,1,1,1,3
847,12,47,1,1,1,5
847,13,47,1,1,1,5
847,14,47,1,1,1,2
847,15,47,1,1,1,6
847,16,47,1,1,1,4
847,17,47,1,1,1,3
847,18,47,1,1,1,4
847,19,47,1,1,1,4
848,0,48,1,0,0,4
848,1,48,1,0,0,2
848,2,48,1,0,0,2
848,3,48,1,0,0,2
848,4,48,1,0,0,6
848,5,48,1,0,0,4
848,6,48,1,0,0,2
848,7,48,1,0,0,2
848,8,48,1,0,0,4
848,9,48,1,0,0,2
848,10,48,1,1,1,3
848,11,48,1,1,1,6
848,12,48,1,1,1,5
848,13,48,1,1,1,3
848,14,48,1,1,1,3
848,15,48,1,1,1,4
848,16,48,1,1,1,4
848,17,48,1,1,1,7
848,18,48,1,1,1,4
848,19,48,1,1,1,4
849,0,49,1,0,0,4
849,1,49,1,0,0,4
849,2,49,1,0,0,4
849,3,49,1,0,0,4
849,4,49,1,0,0,6
849,5,49,1,0,0,8
849,6,49,1,0,0,8
849,7,49,1,0,0,2
849,8,49,1,0,0,2
849,9,49,1,0,0,2
849,10,49,1,1,1,6
849,11,49,1,1,1,6
849,12,49,1,1,1,2
849,13,49,1,1,1,3
849,14,49,1,1,1,5
849,15,49,1,1,1,7
849,16,49,1,1,1,8
849,17,49,1,1,1,6
849,18,49,1,1,1,3
849,19,49,1,1,1,7
850,0,50,1,0,0,3
850,1,50,1,0,0,2
850,2,50,1,0,0,6
850,3,50,1,0,0,3
850,4,50,1,0,0,2
850,5,50,1,0,0,4
850,6,50,1,0,0,2
850,7,50,1,0,0,1
850,8,50,1,0,0,4
850,9,50,1,0,0,1
850,10,50,1,1,1,5
850,11,50,1,1,1,7
850,12,50,1,1,1,9
850,13,50,1,1,1,4
850,14,50,1,1,1,4
850,15,50,1,1,1,6
850,16,50,1,1,1,8
850,17,50,1,1,1,5
850,18,50,1,1,1,4
850,19,50,1,1,1,2
851,0,51,1,0,0,5
851,1,51,1,0,0,3
851,2,51,1,0,0,6
851,3,51,1,0,0,6
851,4,51,1,0,0,3
851,5,51,1,0,0,3
851,6,51,1,0,0,4
851,7,51,1,0,0,5
851,8,51,1,0,0,5
851,9,51,1,0,0,4
851,10,51,1,1,1,6
851,11,51,1,1,1,3
851,12,51,1,1,1,6
851,13,51,1,1,1,4
851,14,51,1,1,1,5
851,15,51,1,1,1,5
851,16,51,1,1,1,10
851,17,51,1,1,1,4
851,18,51,1,1,1,5
851,19,51,1,1,1,3
852,0,52,1,0,0,8
852,1,52,1,0,0,4
852,2,52,1,0,0,3
852,3,52,1,0,0,4
852,4,52,1,0,0,3
852,5,52,1,0,0,2
852,6,52,1,0,0,5
852,7,52,1,0,0,3
852,8,52,1,0,0,3
852,9,52,1,0,0,5
852,10,52,1,1,1,3
852,11,52,1,1,1,5
852,12,52,1,1,1,4
852,13,52,1,1,1,5
852,14,52,1,1,1,4
852,15,52,1,1,1,4
852,16,52,1,1,1,7
852,17,52,1,1,1,2
852,18,52,1,1,1,7
852,19,52,1,1,1,6
853,0,53,1,0,0,12
853,1,53,1,0,0,2
853,2,53,1,0,0,6
853,3,53,1,0,0,2
853,4,53,1,0,0,5
853,5,53,1,0,0,6
853,6,53,1,0,0,7
853,7,53,1,0,0,2
853,8,53,1,0,0,5
853,9,53,1,0,0,2
853,10,53,1,1,1,7
853,11,53,1,1,1,4
853,12,53,1,1,1,4
853,13,53,1,1,1,9
853,14,53,1,1,1,2
853,15,53,1,1,1,2
853,16,53,1,1,1,5
853,17,53,1,1,1,5
853,18,53,1,1,1,7
853,19,53,1,1,1,5
854,0,54,1,0,0,8
854,1,54,1,0,0,9
854,2,54,1,0,0,3
854,3,54,1,0,0,4
854,4,54,1,0,0,5
854,5,54,1,0,0,1
854,6,54,1,0,0,1
854,7,54,1,0,0,5
854,8,54,1,0,0,7
854,9,54,1,0,0,4
854,10,54,1,1,1,4
854,11,54,1,1,1,9
854,12,54,1,1,1,11
854,13,54,1,1,1,5
854,14,54,1,1,1,2
854,15,54,1,1,1,6
854,16,54,1,1,1,5
854,17,54,1,1,1,4
854,18,54,1,1,1,5
854,19,54,1,1,1,4
855,0,55,1,0,0,5
855,1,55,1,0,0,3
855,2,55,1,0,0,7
855,3,55,1,0,0,3
855,4,55,1,0,0,9
855,5,55,1,0,0,6
855,6,55,1,0,0,7
855,7,55,1,0,0,6
855,8,55,1,0,0,3
855,9,55,1,0,0,6
855,10,55,1,1,1,4
855,11,55,1,1,1,5
855,12,55,1,1,1,6
855,13,55,1,1,1,6
855,14,55,1,1,1,6
855,15,55,1,1,1,6
855,16,55,1,1,1,5
855,17,55,1,1,1,6
855,18,55,1,1,1,11
855,19,55,1,1,1,5
856,0,56,1,0,0,3
856,1,56,1,0,0,2
856,2,56,1,0,0,5
856,3,56,1,0,0,7
856,4,56,1,0,0,2
856,5,56,1,0,0,3
856,6,56,1,0,0,4
856,7,56,1,0,0,11
856,8,56,1,0,0,5
856,9,56,1,0,0,7
856,10,56,1,1,1,8
856,11,56,1,1,1,6
856,12,56,1,1,1,4
856,13,56,1,1,1,6
856,14,56,1,1,1,4
856,15,56,1,1,1,2
856,16,56,1,1,1,5
856,17,56,1,1,1,11
856,18,56,1,1,1,3
856,19,56,1,1,1,4
857,0,57,1,0,0,4
857,1,57,1,0,0,2
857,2,57,1,0,0,6
857,3,57,1,0,0,5
857,4,57,1,0,0,6
857,5,57,1,0,0,2
857,6,57,1,0,0,5
857,7,57,1,0,0,3
857,8,57,1,0,0,6
857,9,57,1,0,0,7
857,10,57,1,1,1,3
857,11,57,1,1,1,6
857,12,57,1,1,1,4
857,13,57,1,1,1,6
857,14,57,1,1,1,5
857,15,57,1,1,1,4
857,16,57,1,1,1,4
857,17,57,1,1,1,3
857,18,57,1,1,1,4
857,19,57,1,1,1,11
858,0,58,1,0,0,7
858,1,58,1,0,0,5
858,2,58,1,0,0,8
858,3,58,1,0,0,6
858,4,58,1,0,0,3
858,5,58,1,0,0,5
858,6,58,1,0,0,5
858,7,58,1,0,0,2
858,8,58,1,0,0,9
858,9,58,1,0,0,6
858,10,58,1,1,1,8
858,11,58,1,1,1,3
858,12,58,1,1,1,3
858,13,58,1,1,1,4
858,14,58,1,1,1,9
858,15,58,1,1,1,4
858,16,58,1,1,1,7
858,17,58,1,1,1,4
858,18,58,1,1,1,9
858,19,58,1,1,1,4
859,0,59,1,0,0,5
859,1,59,1,0,0,4
859,2,59,1,0,0,7
859,3,59,1,0,0,11
859,4,59,1,0,0,4
859,5,59,1,0,0,5
859,6,59,1,0,0,4
859,7,59,1,0,0,3
859,8,59,1,0,0,3
859,9,59,1,0,0,2
859,10,59,1,1,1,7
859,11,59,1,1,1,2
859,12,59,1,1,1,5
859,13,59,1,1,1,2
859,14,59,1,1,1,6
859,15,59,1,1,1,3
859,16,59,1,1,1,5
859,17,59,1,1,1,9
859,18,59,1,1,1,7
859,19,59,1,1,1,5
860,0,60,1,0,0,7
860,1,60,1,0,0,16
860,2,60,1,0,0,3
860,3,60,1,0,0,11
860,4,60,1,0,0,4
860,5,60,1,0,0,5
860,6,60,1,0,0,6
860,7,60,1,0,0,4
860,8,60,1,0,0,4
860,9,60,1,0,0,5
860,10,60,1,1,1,8
860,11,60,1,1,1,4
860,12,60,1,1,1,4
860,13,60,1,1,1,8
860,14,60,1,1,1,2
860,15,60,1,1,1,4
860,16,60,1,1,1,4
860,17,60,1,1,1,5
860,18,60,1,1,1,4
860,19,60,1,1,1,3
861,0,61,1,0,0,6
861,1,61,1,0,0,12
861,2,61,1,0,0,4
861,3,61,1,0,0,3
861,4,61,1,0,0,4
861,5,61,1,0,0,10
861,6,61,1,0,0,7
861,7,61,1,0,0,6
861,8,61,1,0,0,8
861,9,61,1,0,0,4
861,10,61,1,1,1,7
861,11,61,1,1,1,3
861,12,61,1,1,1,6
861,13,61,1,1,1,3
861,14,61,1,1,1,6
861,15,61,1,1,1,12
861,16,61,1,1,1,5
861,17,61,1,1,1,5
861,18,61,1,1,1,4
861,19,61,1,1,1,9
862,0,62,1,0,0,8
862,1,62,1,0,0,2
862,2,62,1,0,0,6
862,3,62,1,0,0,4
862,4,62,1,0,0,1
862,5,62,1,0,0,4
862,6,62,1,0,0,7
862,7,62,1,0,0,3
862,8,62,1,0,0,2
862,9,62,1,0,0,14
862,10,62,1,1,1,10
862,11,62,1,1,1,5
862,12,62,1,1,1,5
862,13,62,1,1,1,3
862,14,62,1,1,1,5
862,15,62,1,1,1,5
862,16,62,1,1,1,2
862,17,62,1,1,1,4
862,18,62,1,1,1,8
862,19,62,1,1,1,6
863,0,63,1,0,0,9
863,1,63,1,0,0,19
863,2,63,1,0,0,1
863,3,63,1,0,0,4
863,4,63,1,0,0,3
863,5,63,1,0,0,2
863,6,63,1,0,0,3
863,7,63,1,0,0,4
863,8,63,1,0,0,14
863,9,63,1,0,0,4
863,10,63,1,1,1,8
863,11,63,1,1,1,5
863,12,63,1,1,1,6
863,13,63,1,1,1,4
863,14,63,1,1,1,5
863,15,63,1,1,1,3
863,16,63,1,1,1,4
863,17,63,1,1,1,5
863,18,63,1,1,1,6
863,19,63,1,1,1,7
864,0,64,1,0,0,5
864,1,64,1,0,0,8
864,2,64,1,0,0,13
864,3,64,1,0,0,6
864,4,64,1,0,0,5
864,5,64,1,0,0,5
864,6,64,1,0,0,4
864,7,64,1,0,0,6
864,8,64,1,0,0,5
864,9,64,1,0,0,4
864,10,64,1,1,1,3
864,11,64,1,1,1,6
864,12,64,1,1,1,4
864,13,64,1,1,1,4
864,14,64,1,1,1,2
864,15,64,1,1,1,4
864,16,64,1,1,1,5
864,17,64,1,1,1,3
864,18,64,1,1,1,7
864,19,64,1,1,1,12
865,0,65,1,0,0,6
865,1,65,1,0,0,11
865,2,65,1,0,0,5
865,3,65,1,0,0,7
865,4,65,1,0,0,6
865,5,65,1,0,0,6
865,6,65,1,0,0,4
865,7,65,1,0,0,9
865,8,65,1,0,0,5
865,9,65,1,0,0,12
865,10,65,1,1,1,8
865,11,65,1,1,1,4
865,12,65,1,1,1,3
865,13,65,1,1,1,12
865,14,65,1,1,1,7
865,15,65,1,1,1,10
865,16,65,1,1,1,3
865,17,65,1,1,1,3
865,18,65,1,1,1,4
865,19,65,1,1,1,7
866,0,66,1,0,0,7
866,1,66,1,0,0,3
866,2,66,1,0,0,4
866,3,66,1,0,0,4
866,4,66,1,0,0,14
866,5,66,1,0,0,4
866,6,66,1,0,0,5
866,7,66,1,0,0,4
866,8,66,1,0,0,4
866,9,66,1,0,0,6
866,10,66,1,1,1,6
866,11,66,1,1,1,8
866,12,66,1,1,1,2
866,13,66,1,1,1,3
866,14,66,1,1,1,5
866,15,66,1,1,1,8
866,16,66,1,1,1,4
866,17,66,1,1,1,5
866,18,66,1,1,1,4
866,19,66,1,1,1,9
867,0,67,1,0,0,4
867,1,67,1,0,0,5
867,2,67,1,0,0,5
867,3,67,1,0,0,4
867,4,67,1,0,0,4
867,5,67,1,0,0,8
867,6,67,1,0,0,3
867,7,67,1,0,0,3
867,8,67,1,0,0,2
867,9,67,1,0,0,3
867,10,67,1,1,1,7
867,11,67,1,1,1,3
867,12,67,1,1,1,5
867,13,67,1,1,1,6
867,14,67,1,1,1,9
867,15,67,1,1,1,9
867,16,67,1,1,1,9
867,17,67,1,1,1,5
867,18,67,1,1,1,6
867,19,67,1,1,1,7
868,0,68,1,0,0,15
868,1,68,1,0,0,6
868,2,68,1,0,0,4
868,3,68,1,0,0,2
868,4,68,1,0,0,1
868,5,68,1,0,0,4
868,6,68,1,0,0,6
868,7,68,1,0,0,8
868,8,68,1,0,0,16
868,9,68,1,0,0,3
868,10,68,1,1,1,7
868,11,68,1,1,1,6
868,12,68,1,1,1,5
868,13,68,1,1,1,4
868,14,68,1,1,1,4
868,15,68,1,1,1,6
868,16,68,1,1,1,4
868,17,68,1,1,1,8
868,18,68,1,1,1,7
868,19,68,1,1,1,7
869,0,69,1,0,0,7
869,1,69,1,0,0,10
869,2,69,1,0,0,3
869,3,69,1,0,0,9
869,4,69,1,0,0,6
869,5,69,1,0,0,18
869,6,69,1,0,0,2
869,7,69,1,0,0,5
869,8,69,1,0,0,6
869,9,69,1,0,0,6
869,10,69,1,1,1,3
869,11,69,1,1,1,3
869,12,69,1,1,1,5
869,13,69,1,1,1,4
869,14,69,1,1,1,6
869,15,69,1,1,1,4
869,16,69,1,1,1,5
869,17,69,1,1,1,3
869,18,69,1,1,1,7
869,19,69,1,1,1,7
870,0,70,1,0,0,3
870,1,70,1,0,0,9
870,2,70,1,0,0,6
870,3,70,1,0,0,6
870,4,70,1,0,0,7
870,5,70,1,0,0,4
870,6,70,1,0,0,17
870,7,70,1,0,0,5
870,8,70,1,0,0,4
870,9,70,1,0,0,3
870,10,70,1,1,1,3
870,11,70,1,1,1,6
870,12,70,1,1,1,10
870,13,70,1,1,1,9
870,14,70,1,1,1,3
870,15,70,1,1,1,8
870,16,70,1,1,1,17
870,17,70,1,1,1,5
870,18,70,1,1,1,4
870,19,70,1,1,1,5
871,0,71,1,0,0,7
871,1,71,1,0,0,6
871,2,71,1,0,0,4
871,3,71,1,0,0,7
871,4,71,1,0,0,4
871,5,71,1,0,0,8
871,6,71,1,0,0,3
871,7,71,1,0,0,9
871,8,71,1,0,0,5
871,9,71,1,0,0,7
871,10,71,1,1,1,7
871,11,71,1,1,1,2
871,12,71,1,1,1,9
871,13,71,1,1,1,8
871,14,71,1,1,1,7
871,15,71,1,1,1,7
871,16,71,1,1,1,9
871,17,71,1,1,1,9
871,18,71,1,1,1,8
871,19,71,1,1,1,6
872,0,72,1,0,0,5
872,1,72,1,0,0,10
872,2,72,1,0,0,7
872,3,72,1,0,0,4
872,4,72,1,0,0,3
872,5,72,1,0,0,6
872,6,72,1,0,0,5
872,7,72,1,0,0,7
872,8,72,1,0,0,7
872,9,72,1,0,0,4
872,10,72,1,1,1,8
872,11,72,1,1,1,4
872,12,72,1,1,1,10
872,13,72,1,1,1,10
872,14,72,1,1,1,6
872,15,72,1,1,1,4
872,16,72,1,1,1,5
872,17,72,1,1,1,6
872,18,72,1,1,1,8
872,19,72,1,1,1,6
873,0,73,1,0,0,7
873,1,73,1,0,0,5
873,2,73,1,0,0,6
873,3,73,1,0,0,6
873,4,73,1,0,0,2
873,5,73,1,0,0,7
873,6,73,1,0,0,12
873,7,73,1,0,0,3
873,8,73,1,0,0,2
873,9,73,1,0,0,4
873,10,73,1,1,1,6
873,11,73,1,1,1,13
873,12,73,1,1,1,10
873,13,73,1,1,1,4
873,14,73,1,1,1,6
873,15,73,1,1,1,6
873,16,73,1,1,1,5
873,17,73,1,1,1,8
873,18,73,1,1,1,8
873,19,73,1,1,1,4
874,0,74,1,0,0,3
874,1,74,1,0,0,8
874,2,74,1,0,0,9
874,3,74,1,0,0,14
874,4,74,1,0,0,7
874,5,74,1,0,0,7
874,6,74,1,0,0,10
874,7,74,1,0,0,10
874,8,74,1,0,0,3
874,9,74,1,0,0,6
874,10,74,1,1,1,5
874,11,74,1,1,1,10
874,12,74,1,1,1,8
874,13,74,1,1,1,5
874,14,74,1,1,1,12
874,15,74,1,1,1,4
874,16,74,1,1,1,4
874,17,74,1,1,1,19
874,18,74,1,1,1,10
874,19,74,1,1,1,5
875,0,75,1,0,0,13
875,1,75,1,0,0,9
875,2,75,1,0,0,7
875,3,75,1,0,0,3
875,4,75,1,0,0,3
875,5,75,1,0,0,3
875,6,75,1,0,0,6
875,7,75,1,0,0,6
875,8,75,1,0,0,6
875,9,75,1,0,0,7
875,10,75,1,1,1,6
875,11,75,1,1,1,6
875,12,75,1,1,1,10
875,13,75,1,1,1,5
875,14,75,1,1,1,9
875,15,75,1,1,1,10
875,16,75,1,1,1,5
875,17,75,1,1,1,4
875,18,75,1,1,1,13
875,19,75,1,1,1,7
876,0,76,1,0,0,3
876,1,76,1,0,0,16
876,2,76,1,0,0,7
876,3,76,1,0,0,10
876,4,76,1,0,0,9
876,5,76,1,0,0,5
876,6,76,1,0,0,17
876,7,76,1,0,0,9
876,8,76,1,0,0,4
876,9,76,1,0,0,8
876,10,76,1,1,1,5
876,11,76,1,1,1,7
876,12,76,1,1,1,5
876,13,76,1,1,1,5
876,14,76,1,1,1,7
876,15,76,1,1,1,8
876,16,76,1,1,1,8
876,17,76,1,1,1,8
876,18,76,1,1,1,5
876,19,76,1,1,1,11
877,0,77,1,0,0,7
877,1,77,1,0,0,18
877,2,77,1,0,0,7
877,3,77,1,0,0,5
877,4,77,1,0,0,11
877,5,77,1,0,0,9
877,6,77,1,0,0,5
877,7,77,1,0,0,10
877,8,77,1,0,0,7
877,9,77,1,0,0,5
877,10,77,1,1,1,4
877,11,77,1,1,1,11
877,12,77,1,1,1,4
877,13,77,1,1,1,9
877,14,77,1,1,1,8
877,15,77,1,1,1,11
877,16,77,1,1,1,3
877,17,77,1,1,1,6
877,18,77,1,1,1,13
877,19,77,1,1,1,6
878,0,78,1,0,0,5
878,1,78,1,0,0,16
878,2,78,1,0,0,2
878,3,78,1,0,0,5
878,4,78,1,0,0,3
878,5,78,1,0,0,9
878,6,78,1,0,0,10
878,7,78,1,0,0,6
878,8,78,1,0,0,3
878,9,78,1,0,0,4
878,10,78,1,1,1,7
878,11,78,1,1,1,6
878,12,78,1,1,1,9
878,13,78,1,1,1,7
878,14,78,1,1,1,4
878,15,78,1,1,1,7
878,16,78,1,1,1,14
878,17,78,1,1,1,5
878,18,78,1,1,1,8
878,19,78,1,1,1,6
879,0,79,1,0,0,10
879,1,79,1,0,0,4
879,2,79,1,0,0,5
879,3,79,1,0,0,3
879,4,79,1,0,0,11
879,5,79,1,0,0,13
879,6,79,1,0,0,9
879,7,79,1,0,0,9
879,8,79,1,0,0,7
879,9,79,1,0,0,3
879,10,79,1,1,1,6
879,11,79,1,1,1,8
879,12,79,1,1,1,10
879,13,79,1,1,1,18
879,14,79,1,1,1,7
879,15,79,1,1,1,6
879,16,79,1,1,1,8
879,17,79,1,1,1,9
879,18,79,1,1,1,16
879,19,79,1,1,1,6
880,0,80,1,0,0,7
880,1,80,1,0,0,13
880,2,80,1,0,0,7
880,3,80,1,0,0,12
880,4,80,1,0,0,4
880,5,80,1,0,0,12
880,6,80,1,0,0,4
880,7,80,1,0,0,8
880,8,80,1,0,0,25
880,9,80,1,0,0,16
880,10,80,1,1,1,9
880,11,80,1,1,1,9
880,12,80,1,1,1,8
880,13,80,1,1,1,7
880,14,80,1,1,1,6
880,15,80,1,1,1,5
880,16,80,1,1,1,5
880,17,80,1,1,1,9
880,18,80,1,1,1,5
880,19,80,1,1,1,11
881,0,81,1,0,0,14
881,1,81,1,0,0,10
881,2,81,1,0,0,6
881,3,81,1,0,0,10
881,4,81,1,0,0,4
881,5,81,1,0,0,10
881,6,81,1,0,0,7
881,7,81,1,0,0,4
881,8,81,1,0,0,5
881,9,81,1,0,0,4
881,10,81,1,1,1,6
881,11,81,1,1,1,7
881,12,81,1,1,1,9
881,13,81,1,1,1,18
881,14,81,1,1,1,5
881,15,81,1,1,1,10
881,16,81,1,1,1,5
881,17,81,1,1,1,9
881,18,81,1,1,1,9
881,19,81,1,1,1,8
882,0,82,1,0,0,7
882,1,82,1,0,0,3
882,2,82,1,0,0,6
882,3,82,1,0,0,12
882,4,82,1,0,0,6
882,5,82,1,0,0,12
882,6,82,1,0,0,6
882,7,82,1,0,0,9
882,8,82,1,0,0,4
882,9,82,1,0,0,11
882,10,82,1,1,1,14
882,11,82,1,1,1,4
882,12,82,1,1,1,4
882,13,82,1,1,1,10
882,14,82,1,1,1,6
882,15,82,1,1,1,3
882,16,82,1,1,1,11
882,17,82,1,1,1,5
882,18,82,1,1,1,9
882,19,82,1,1,1,9
883,0,83,1,0,0,5
883,1,83,1,0,0,4
883,2,83,1,0,0,5
883,3,83,1,0,0,4
883,4,83,1,0,0,8
883,5,83,1,0,0,6
883,6,83,1,0,0,9
883,7,83,1,0,0,10
883,8,83,1,0,0,9
883,9,83,1,0,0,5
883,10,83,1,1,1,4
883,11,83,1,1,1,7
883,12,83,1,1,1,15
883,13,83,1,1,1,10
883,14,83,1,1,1,7
883,15,83,1,1,1,5
883,16,83,1,1,1,7
883,17,83,1,1,1,18
883,18,83,1,1,1,9
883,19,83,1,1,1,9
884,0,84,1,0,0,7
884,1,84,1,0,0,6
884,2,84,1,0,0,5
884,3,84,1,0,0,9
884,4,84,1,0,0,6
884,5,84,1,0,0,8
884,6,84,1,0,0,11
884,7,84,1,0,0,2
884,8,84,1,0,0,5
884,9,84,1,0,0,4
884,10,84,1,1,1,8
884,11,84,1,1,1,8
884,12,84,1,1,1,5
884,13,84,1,1,1,12
884,14,84,1,1,1,9
884,15,84,1,1,1,8
884,16,84,1,1,1,6
884,17,84,1,1,1,8
884,18,84,1,1,1,4
884,19,84,1,1,1,5
885,0,85,1,0,0,10
885,1,85,1,0,0,4
885,2,85,1,0,0,13
885,3,85,1,0,0,5
885,4,85,1,0,0,8
885,5,85,1,0,0,15
885,6,85,1,0,0,7
885,7,85,1,0,0,6
885,8,85,1,0,0,6
885,9,85,1,0,0,4
885,10,85,1,1,1,5
885,11,85,1,1,1,14
885,12,85,1,1,1,11
885,13,85,1,1,1,4
885,14,85,1,1,1,6
885,15,85,1,1,1,13
885,16,85,1,1,1,9
885,17,85,1,1,1,6
885,18,85,1,1,1,12
885,19,85,1,1,1,11
886,0,86,1,0,0,11
886,1,86,1,0,0,10
886,2,86,1,0,0,7
886,3,86,1,0,0,4
886,4,86,1,0,0,22
886,5,86,1,0,0,11
886,6,86,1,0,0,8
886,7,86,1,0,0,10
